,rootname,opt_elem,cenwave,segment,fppos,life_adj,proposid,targname,date-obs,exptime,file_path
165,lbn106grq,G140L,1280,FUVA,4,1,12424,WD0947+857,2011-03-21,250.016,/grp/hst/cos2/cosmo/12424/lbn106grq_x1d.fits.gz
166,lbn106grq,G140L,1280,FUVB,4,1,12424,WD0947+857,2011-03-21,250.016,/grp/hst/cos2/cosmo/12424/lbn106grq_x1d.fits.gz
167,lbn106gpq,G140L,1105,FUVA,3,1,12424,WD0947+857,2011-03-21,250.016,/grp/hst/cos2/cosmo/12424/lbn106gpq_x1d.fits.gz
168,lbn106gzq,G130M,1327,FUVB,3,1,12424,WD0947+857,2011-03-22,481.024,/grp/hst/cos2/cosmo/12424/lbn106gzq_x1d.fits.gz
169,lbn106gzq,G130M,1327,FUVA,3,1,12424,WD0947+857,2011-03-22,481.024,/grp/hst/cos2/cosmo/12424/lbn106gzq_x1d.fits.gz
170,lbn125h9q,G160M,1577,FUVB,3,1,12424,WD1057+719,2011-03-22,413.024,/grp/hst/cos2/cosmo/12424/lbn125h9q_x1d.fits.gz
171,lbn106gxq,G130M,1291,FUVB,3,1,12424,WD0947+857,2011-03-22,416.032,/grp/hst/cos2/cosmo/12424/lbn106gxq_x1d.fits.gz
172,lbn125h9q,G160M,1577,FUVA,3,1,12424,WD1057+719,2011-03-22,413.024,/grp/hst/cos2/cosmo/12424/lbn125h9q_x1d.fits.gz
173,lbn125hfq,G160M,1623,FUVA,3,1,12424,WD1057+719,2011-03-22,584.032,/grp/hst/cos2/cosmo/12424/lbn125hfq_x1d.fits.gz
174,lbn106gxq,G130M,1291,FUVA,3,1,12424,WD0947+857,2011-03-22,416.032,/grp/hst/cos2/cosmo/12424/lbn106gxq_x1d.fits.gz
175,lbn125hfq,G160M,1623,FUVB,3,1,12424,WD1057+719,2011-03-22,584.032,/grp/hst/cos2/cosmo/12424/lbn125hfq_x1d.fits.gz
176,lbn107erq,G130M,1291,FUVB,3,1,12424,WD0947+857,2011-04-23,416.0,/grp/hst/cos2/cosmo/12424/lbn107erq_x1d.fits.gz
177,lbn107enq,G140L,1280,FUVB,3,1,12424,WD0947+857,2011-04-23,250.016,/grp/hst/cos2/cosmo/12424/lbn107enq_x1d.fits.gz
178,lbn126fbq,G160M,1577,FUVB,3,1,12424,WD1057+719,2011-04-23,413.024,/grp/hst/cos2/cosmo/12424/lbn126fbq_x1d.fits.gz
179,lbn107euq,G130M,1327,FUVA,3,1,12424,WD0947+857,2011-04-23,480.992,/grp/hst/cos2/cosmo/12424/lbn107euq_x1d.fits.gz
180,lbn126fbq,G160M,1577,FUVA,3,1,12424,WD1057+719,2011-04-23,413.024,/grp/hst/cos2/cosmo/12424/lbn126fbq_x1d.fits.gz
181,lbn107erq,G130M,1291,FUVA,3,1,12424,WD0947+857,2011-04-23,416.0,/grp/hst/cos2/cosmo/12424/lbn107erq_x1d.fits.gz
182,lbn126ffq,G160M,1623,FUVA,3,1,12424,WD1057+719,2011-04-23,584.032,/grp/hst/cos2/cosmo/12424/lbn126ffq_x1d.fits.gz
183,lbn107elq,G140L,1105,FUVA,3,1,12424,WD0947+857,2011-04-23,250.016,/grp/hst/cos2/cosmo/12424/lbn107elq_x1d.fits.gz
184,lbn126ffq,G160M,1623,FUVB,3,1,12424,WD1057+719,2011-04-23,584.032,/grp/hst/cos2/cosmo/12424/lbn126ffq_x1d.fits.gz
185,lbn107enq,G140L,1280,FUVA,3,1,12424,WD0947+857,2011-04-23,250.016,/grp/hst/cos2/cosmo/12424/lbn107enq_x1d.fits.gz
186,lbn107euq,G130M,1327,FUVB,3,1,12424,WD0947+857,2011-04-23,480.992,/grp/hst/cos2/cosmo/12424/lbn107euq_x1d.fits.gz
187,lbn108cbq,G130M,1327,FUVB,3,1,12424,WD0947+857,2011-05-20,481.024,/grp/hst/cos2/cosmo/12424/lbn108cbq_x1d.fits.gz
188,lbn108cbq,G130M,1327,FUVA,3,1,12424,WD0947+857,2011-05-20,481.024,/grp/hst/cos2/cosmo/12424/lbn108cbq_x1d.fits.gz
189,lbn108c9q,G130M,1291,FUVB,3,1,12424,WD0947+857,2011-05-20,416.032,/grp/hst/cos2/cosmo/12424/lbn108c9q_x1d.fits.gz
190,lbn108c5q,G140L,1280,FUVA,3,1,12424,WD0947+857,2011-05-20,250.016,/grp/hst/cos2/cosmo/12424/lbn108c5q_x1d.fits.gz
191,lbn108c5q,G140L,1280,FUVB,3,1,12424,WD0947+857,2011-05-20,250.016,/grp/hst/cos2/cosmo/12424/lbn108c5q_x1d.fits.gz
192,lbn108c3q,G140L,1105,FUVA,3,1,12424,WD0947+857,2011-05-20,250.016,/grp/hst/cos2/cosmo/12424/lbn108c3q_x1d.fits.gz
193,lbn108c9q,G130M,1291,FUVA,3,1,12424,WD0947+857,2011-05-20,416.032,/grp/hst/cos2/cosmo/12424/lbn108c9q_x1d.fits.gz
194,lbn109veq,G130M,1291,FUVA,3,1,12424,WD0947+857,2011-06-16,416.0,/grp/hst/cos2/cosmo/12424/lbn109veq_x1d.fits.gz
195,lbn109v3q,G140L,1105,FUVA,3,1,12424,WD0947+857,2011-06-16,250.016,/grp/hst/cos2/cosmo/12424/lbn109v3q_x1d.fits.gz
196,lbn109vgq,G130M,1327,FUVB,3,1,12424,WD0947+857,2011-06-16,481.024,/grp/hst/cos2/cosmo/12424/lbn109vgq_x1d.fits.gz
197,lbn109v6q,G140L,1280,FUVB,3,1,12424,WD0947+857,2011-06-16,250.016,/grp/hst/cos2/cosmo/12424/lbn109v6q_x1d.fits.gz
198,lbn109v6q,G140L,1280,FUVA,3,1,12424,WD0947+857,2011-06-16,250.016,/grp/hst/cos2/cosmo/12424/lbn109v6q_x1d.fits.gz
199,lbn109vgq,G130M,1327,FUVA,3,1,12424,WD0947+857,2011-06-16,481.024,/grp/hst/cos2/cosmo/12424/lbn109vgq_x1d.fits.gz
200,lbn109veq,G130M,1291,FUVB,3,1,12424,WD0947+857,2011-06-16,416.0,/grp/hst/cos2/cosmo/12424/lbn109veq_x1d.fits.gz
201,lbn110geq,G140L,1105,FUVA,3,1,12424,WD0947+857,2011-07-11,250.016,/grp/hst/cos2/cosmo/12424/lbn110geq_x1d.fits.gz
202,lbn110ggq,G140L,1280,FUVA,3,1,12424,WD0947+857,2011-07-11,250.016,/grp/hst/cos2/cosmo/12424/lbn110ggq_x1d.fits.gz
203,lbn110ggq,G140L,1280,FUVB,3,1,12424,WD0947+857,2011-07-11,250.016,/grp/hst/cos2/cosmo/12424/lbn110ggq_x1d.fits.gz
204,lbn110gmq,G130M,1327,FUVB,3,1,12424,WD0947+857,2011-07-11,481.024,/grp/hst/cos2/cosmo/12424/lbn110gmq_x1d.fits.gz
205,lbn110gmq,G130M,1327,FUVA,3,1,12424,WD0947+857,2011-07-11,481.024,/grp/hst/cos2/cosmo/12424/lbn110gmq_x1d.fits.gz
206,lbn110gkq,G130M,1291,FUVB,3,1,12424,WD0947+857,2011-07-11,416.0,/grp/hst/cos2/cosmo/12424/lbn110gkq_x1d.fits.gz
207,lbn110gkq,G130M,1291,FUVA,3,1,12424,WD0947+857,2011-07-11,416.0,/grp/hst/cos2/cosmo/12424/lbn110gkq_x1d.fits.gz
208,lbn127hkq,G160M,1623,FUVA,3,1,12424,WD1057+719,2011-08-01,584.032,/grp/hst/cos2/cosmo/12424/lbn127hkq_x1d.fits.gz
209,lbn127hgq,G160M,1577,FUVB,3,1,12424,WD1057+719,2011-08-01,413.024,/grp/hst/cos2/cosmo/12424/lbn127hgq_x1d.fits.gz
210,lbn127hgq,G160M,1577,FUVA,3,1,12424,WD1057+719,2011-08-01,413.024,/grp/hst/cos2/cosmo/12424/lbn127hgq_x1d.fits.gz
211,lbn127hkq,G160M,1623,FUVB,3,1,12424,WD1057+719,2011-08-01,584.032,/grp/hst/cos2/cosmo/12424/lbn127hkq_x1d.fits.gz
212,lbn111mxq,G140L,1280,FUVB,3,1,12424,WD0947+857,2011-08-14,250.016,/grp/hst/cos2/cosmo/12424/lbn111mxq_x1d.fits.gz
213,lbn111n3q,G130M,1327,FUVA,3,1,12424,WD0947+857,2011-08-14,481.024,/grp/hst/cos2/cosmo/12424/lbn111n3q_x1d.fits.gz
214,lbn111mxq,G140L,1280,FUVA,3,1,12424,WD0947+857,2011-08-14,250.016,/grp/hst/cos2/cosmo/12424/lbn111mxq_x1d.fits.gz
215,lbn111n3q,G130M,1327,FUVB,3,1,12424,WD0947+857,2011-08-14,481.024,/grp/hst/cos2/cosmo/12424/lbn111n3q_x1d.fits.gz
216,lbn111n1q,G130M,1291,FUVA,3,1,12424,WD0947+857,2011-08-14,416.0,/grp/hst/cos2/cosmo/12424/lbn111n1q_x1d.fits.gz
217,lbn111n1q,G130M,1291,FUVB,3,1,12424,WD0947+857,2011-08-14,416.0,/grp/hst/cos2/cosmo/12424/lbn111n1q_x1d.fits.gz
218,lbn111mvq,G140L,1105,FUVA,3,1,12424,WD0947+857,2011-08-14,250.016,/grp/hst/cos2/cosmo/12424/lbn111mvq_x1d.fits.gz
219,lbn112keq,G130M,1327,FUVA,3,1,12424,WD0947+857,2011-09-11,481.024,/grp/hst/cos2/cosmo/12424/lbn112keq_x1d.fits.gz
220,lbn112k8q,G140L,1280,FUVB,3,1,12424,WD0947+857,2011-09-11,250.016,/grp/hst/cos2/cosmo/12424/lbn112k8q_x1d.fits.gz
221,lbn112kcq,G130M,1291,FUVA,3,1,12424,WD0947+857,2011-09-11,416.032,/grp/hst/cos2/cosmo/12424/lbn112kcq_x1d.fits.gz
222,lbn112k8q,G140L,1280,FUVA,3,1,12424,WD0947+857,2011-09-11,250.016,/grp/hst/cos2/cosmo/12424/lbn112k8q_x1d.fits.gz
223,lbn112kcq,G130M,1291,FUVB,3,1,12424,WD0947+857,2011-09-11,416.032,/grp/hst/cos2/cosmo/12424/lbn112kcq_x1d.fits.gz
224,lbn128kmq,G160M,1577,FUVB,3,1,12424,WD1057+719,2011-09-11,413.024,/grp/hst/cos2/cosmo/12424/lbn128kmq_x1d.fits.gz
225,lbn128kmq,G160M,1577,FUVA,3,1,12424,WD1057+719,2011-09-11,413.024,/grp/hst/cos2/cosmo/12424/lbn128kmq_x1d.fits.gz
226,lbn112k5q,G140L,1105,FUVA,3,1,12424,WD0947+857,2011-09-11,250.016,/grp/hst/cos2/cosmo/12424/lbn112k5q_x1d.fits.gz
227,lbn112keq,G130M,1327,FUVB,3,1,12424,WD0947+857,2011-09-11,481.024,/grp/hst/cos2/cosmo/12424/lbn112keq_x1d.fits.gz
228,lbn128kqq,G160M,1623,FUVA,3,1,12424,WD1057+719,2011-09-11,584.032,/grp/hst/cos2/cosmo/12424/lbn128kqq_x1d.fits.gz
229,lbn128kqq,G160M,1623,FUVB,3,1,12424,WD1057+719,2011-09-11,584.032,/grp/hst/cos2/cosmo/12424/lbn128kqq_x1d.fits.gz
230,lbui01ebs,G140L,1280,FUVA,3,1,12715,WD0947+857,2011-10-17,250.016,/grp/hst/cos2/cosmo/12715/lbui01ebs_x1d.fits.gz
231,lbui01ebs,G140L,1280,FUVB,3,1,12715,WD0947+857,2011-10-17,250.016,/grp/hst/cos2/cosmo/12715/lbui01ebs_x1d.fits.gz
232,lbui01ehs,G130M,1327,FUVA,3,1,12715,WD0947+857,2011-10-17,481.024,/grp/hst/cos2/cosmo/12715/lbui01ehs_x1d.fits.gz
233,lbui01efs,G130M,1291,FUVB,3,1,12715,WD0947+857,2011-10-17,416.032,/grp/hst/cos2/cosmo/12715/lbui01efs_x1d.fits.gz
234,lbui01ehs,G130M,1327,FUVB,3,1,12715,WD0947+857,2011-10-17,481.024,/grp/hst/cos2/cosmo/12715/lbui01ehs_x1d.fits.gz
235,lbui01efs,G130M,1291,FUVA,3,1,12715,WD0947+857,2011-10-17,416.032,/grp/hst/cos2/cosmo/12715/lbui01efs_x1d.fits.gz
236,lbui01e7s,G140L,1105,FUVA,3,1,12715,WD0947+857,2011-10-17,250.016,/grp/hst/cos2/cosmo/12715/lbui01e7s_x1d.fits.gz
237,lbui20loq,G160M,1577,FUVA,3,1,12715,WD1057+719,2011-10-18,463.008,/grp/hst/cos2/cosmo/12715/lbui20loq_x1d.fits.gz
238,lbui20lsq,G160M,1623,FUVB,3,1,12715,WD1057+719,2011-10-18,700.192,/grp/hst/cos2/cosmo/12715/lbui20lsq_x1d.fits.gz
239,lbui20lsq,G160M,1623,FUVA,3,1,12715,WD1057+719,2011-10-18,700.192,/grp/hst/cos2/cosmo/12715/lbui20lsq_x1d.fits.gz
240,lbui20loq,G160M,1577,FUVB,3,1,12715,WD1057+719,2011-10-18,463.008,/grp/hst/cos2/cosmo/12715/lbui20loq_x1d.fits.gz
241,lbui02f1q,G140L,1105,FUVA,3,1,12715,WD0947+857,2011-11-14,250.016,/grp/hst/cos2/cosmo/12715/lbui02f1q_x1d.fits.gz
242,lbui02f9q,G130M,1327,FUVA,3,1,12715,WD0947+857,2011-11-14,481.024,/grp/hst/cos2/cosmo/12715/lbui02f9q_x1d.fits.gz
243,lbui02f9q,G130M,1327,FUVB,3,1,12715,WD0947+857,2011-11-14,481.024,/grp/hst/cos2/cosmo/12715/lbui02f9q_x1d.fits.gz
244,lbui02f3q,G140L,1280,FUVA,3,1,12715,WD0947+857,2011-11-14,250.048,/grp/hst/cos2/cosmo/12715/lbui02f3q_x1d.fits.gz
245,lbui02f7q,G130M,1291,FUVA,3,1,12715,WD0947+857,2011-11-14,416.0,/grp/hst/cos2/cosmo/12715/lbui02f7q_x1d.fits.gz
246,lbui02f7q,G130M,1291,FUVB,3,1,12715,WD0947+857,2011-11-14,416.0,/grp/hst/cos2/cosmo/12715/lbui02f7q_x1d.fits.gz
247,lbui02f3q,G140L,1280,FUVB,3,1,12715,WD0947+857,2011-11-14,250.048,/grp/hst/cos2/cosmo/12715/lbui02f3q_x1d.fits.gz
248,lbui21fjq,G160M,1577,FUVA,3,1,12715,WD1057+719,2011-11-15,463.04,/grp/hst/cos2/cosmo/12715/lbui21fjq_x1d.fits.gz
249,lbui21fqq,G160M,1623,FUVA,3,1,12715,WD1057+719,2011-11-15,700.192,/grp/hst/cos2/cosmo/12715/lbui21fqq_x1d.fits.gz
250,lbui21fqq,G160M,1623,FUVB,3,1,12715,WD1057+719,2011-11-15,700.192,/grp/hst/cos2/cosmo/12715/lbui21fqq_x1d.fits.gz
251,lbui21fjq,G160M,1577,FUVB,3,1,12715,WD1057+719,2011-11-15,463.04,/grp/hst/cos2/cosmo/12715/lbui21fjq_x1d.fits.gz
252,lbui22luq,G160M,1623,FUVA,3,1,12715,WD1057+719,2011-12-27,700.224,/grp/hst/cos2/cosmo/12715/lbui22luq_x1d.fits.gz
253,lbui22lqq,G160M,1577,FUVA,3,1,12715,WD1057+719,2011-12-27,463.04,/grp/hst/cos2/cosmo/12715/lbui22lqq_x1d.fits.gz
254,lbui22lqq,G160M,1577,FUVB,3,1,12715,WD1057+719,2011-12-27,463.04,/grp/hst/cos2/cosmo/12715/lbui22lqq_x1d.fits.gz
255,lbui22luq,G160M,1623,FUVB,3,1,12715,WD1057+719,2011-12-27,700.224,/grp/hst/cos2/cosmo/12715/lbui22luq_x1d.fits.gz
256,lbui03mmq,G130M,1291,FUVA,3,1,12715,WD0947+857,2011-12-28,416.032,/grp/hst/cos2/cosmo/12715/lbui03mmq_x1d.fits.gz
257,lbui03maq,G140L,1280,FUVB,3,1,12715,WD0947+857,2011-12-28,250.016,/grp/hst/cos2/cosmo/12715/lbui03maq_x1d.fits.gz
258,lbui03maq,G140L,1280,FUVA,3,1,12715,WD0947+857,2011-12-28,250.016,/grp/hst/cos2/cosmo/12715/lbui03maq_x1d.fits.gz
259,lbui03m6q,G140L,1105,FUVA,3,1,12715,WD0947+857,2011-12-28,250.016,/grp/hst/cos2/cosmo/12715/lbui03m6q_x1d.fits.gz
260,lbui03mmq,G130M,1291,FUVB,3,1,12715,WD0947+857,2011-12-28,416.032,/grp/hst/cos2/cosmo/12715/lbui03mmq_x1d.fits.gz
261,lbui03mpq,G130M,1327,FUVB,3,1,12715,WD0947+857,2011-12-28,481.024,/grp/hst/cos2/cosmo/12715/lbui03mpq_x1d.fits.gz
262,lbui03mpq,G130M,1327,FUVA,3,1,12715,WD0947+857,2011-12-28,481.024,/grp/hst/cos2/cosmo/12715/lbui03mpq_x1d.fits.gz
263,lbui04mnq,G130M,1327,FUVA,3,1,12715,WD0947+857,2012-01-24,481.024,/grp/hst/cos2/cosmo/12715/lbui04mnq_x1d.fits.gz
264,lbui04mnq,G130M,1327,FUVB,3,1,12715,WD0947+857,2012-01-24,481.024,/grp/hst/cos2/cosmo/12715/lbui04mnq_x1d.fits.gz
265,lbui04mlq,G130M,1291,FUVB,3,1,12715,WD0947+857,2012-01-24,416.032,/grp/hst/cos2/cosmo/12715/lbui04mlq_x1d.fits.gz
266,lbui04mlq,G130M,1291,FUVA,3,1,12715,WD0947+857,2012-01-24,416.032,/grp/hst/cos2/cosmo/12715/lbui04mlq_x1d.fits.gz
267,lbui04meq,G140L,1280,FUVA,3,1,12715,WD0947+857,2012-01-24,250.016,/grp/hst/cos2/cosmo/12715/lbui04meq_x1d.fits.gz
268,lbui04m6q,G140L,1105,FUVA,3,1,12715,WD0947+857,2012-01-24,250.016,/grp/hst/cos2/cosmo/12715/lbui04m6q_x1d.fits.gz
269,lbui04meq,G140L,1280,FUVB,3,1,12715,WD0947+857,2012-01-24,250.016,/grp/hst/cos2/cosmo/12715/lbui04meq_x1d.fits.gz
270,lbui23v9q,G160M,1623,FUVB,3,1,12715,WD1057+719,2012-01-29,700.192,/grp/hst/cos2/cosmo/12715/lbui23v9q_x1d.fits.gz
271,lbui23v5q,G160M,1577,FUVB,3,1,12715,WD1057+719,2012-01-29,463.04,/grp/hst/cos2/cosmo/12715/lbui23v5q_x1d.fits.gz
272,lbui23v9q,G160M,1623,FUVA,3,1,12715,WD1057+719,2012-01-29,700.192,/grp/hst/cos2/cosmo/12715/lbui23v9q_x1d.fits.gz
273,lbui23v5q,G160M,1577,FUVA,3,1,12715,WD1057+719,2012-01-29,463.04,/grp/hst/cos2/cosmo/12715/lbui23v5q_x1d.fits.gz
274,lbui05acq,G140L,1280,FUVB,3,1,12715,WD0947+857,2012-02-06,250.016,/grp/hst/cos2/cosmo/12715/lbui05acq_x1d.fits.gz
275,lbui05acq,G140L,1280,FUVA,3,1,12715,WD0947+857,2012-02-06,250.016,/grp/hst/cos2/cosmo/12715/lbui05acq_x1d.fits.gz
276,lbui05aoq,G130M,1327,FUVB,3,1,12715,WD0947+857,2012-02-06,481.024,/grp/hst/cos2/cosmo/12715/lbui05aoq_x1d.fits.gz
277,lbui05aoq,G130M,1327,FUVA,3,1,12715,WD0947+857,2012-02-06,481.024,/grp/hst/cos2/cosmo/12715/lbui05aoq_x1d.fits.gz
278,lbui05aaq,G140L,1105,FUVA,3,1,12715,WD0947+857,2012-02-06,250.016,/grp/hst/cos2/cosmo/12715/lbui05aaq_x1d.fits.gz
279,lbui05amq,G130M,1291,FUVA,3,1,12715,WD0947+857,2012-02-06,416.032,/grp/hst/cos2/cosmo/12715/lbui05amq_x1d.fits.gz
280,lbui05amq,G130M,1291,FUVB,3,1,12715,WD0947+857,2012-02-06,416.032,/grp/hst/cos2/cosmo/12715/lbui05amq_x1d.fits.gz
281,lbui24eeq,G160M,1623,FUVA,3,1,12715,WD1057+719,2012-02-11,700.192,/grp/hst/cos2/cosmo/12715/lbui24eeq_x1d.fits.gz
282,lbui24eeq,G160M,1623,FUVB,3,1,12715,WD1057+719,2012-02-11,700.192,/grp/hst/cos2/cosmo/12715/lbui24eeq_x1d.fits.gz
283,lbui24eaq,G160M,1577,FUVA,3,1,12715,WD1057+719,2012-02-11,463.008,/grp/hst/cos2/cosmo/12715/lbui24eaq_x1d.fits.gz
284,lbui24eaq,G160M,1577,FUVB,3,1,12715,WD1057+719,2012-02-11,463.008,/grp/hst/cos2/cosmo/12715/lbui24eaq_x1d.fits.gz
285,lbui25asq,G160M,1577,FUVB,3,1,12715,WD1057+719,2012-02-20,463.04,/grp/hst/cos2/cosmo/12715/lbui25asq_x1d.fits.gz
286,lbui25asq,G160M,1577,FUVA,3,1,12715,WD1057+719,2012-02-20,463.04,/grp/hst/cos2/cosmo/12715/lbui25asq_x1d.fits.gz
287,lbui25b3q,G160M,1623,FUVA,3,1,12715,WD1057+719,2012-02-20,700.192,/grp/hst/cos2/cosmo/12715/lbui25b3q_x1d.fits.gz
288,lbui25b3q,G160M,1623,FUVB,3,1,12715,WD1057+719,2012-02-20,700.192,/grp/hst/cos2/cosmo/12715/lbui25b3q_x1d.fits.gz
289,lbui06h2q,G130M,1291,FUVA,3,1,12715,WD0947+857,2012-02-21,416.032,/grp/hst/cos2/cosmo/12715/lbui06h2q_x1d.fits.gz
290,lbui06h4q,G130M,1327,FUVA,3,1,12715,WD0947+857,2012-02-21,481.024,/grp/hst/cos2/cosmo/12715/lbui06h4q_x1d.fits.gz
291,lbui06guq,G140L,1105,FUVA,3,1,12715,WD0947+857,2012-02-21,250.016,/grp/hst/cos2/cosmo/12715/lbui06guq_x1d.fits.gz
292,lbui06h4q,G130M,1327,FUVB,3,1,12715,WD0947+857,2012-02-21,481.024,/grp/hst/cos2/cosmo/12715/lbui06h4q_x1d.fits.gz
293,lbui06gyq,G140L,1280,FUVB,3,1,12715,WD0947+857,2012-02-21,250.016,/grp/hst/cos2/cosmo/12715/lbui06gyq_x1d.fits.gz
294,lbui06gyq,G140L,1280,FUVA,3,1,12715,WD0947+857,2012-02-21,250.016,/grp/hst/cos2/cosmo/12715/lbui06gyq_x1d.fits.gz
295,lbui06h2q,G130M,1291,FUVB,3,1,12715,WD0947+857,2012-02-21,416.032,/grp/hst/cos2/cosmo/12715/lbui06h2q_x1d.fits.gz
296,lbui26edq,G160M,1623,FUVB,3,1,12715,WD1057+719,2012-03-05,700.192,/grp/hst/cos2/cosmo/12715/lbui26edq_x1d.fits.gz
297,lbui07dpq,G140L,1280,FUVB,3,1,12715,WD0947+857,2012-03-05,250.016,/grp/hst/cos2/cosmo/12715/lbui07dpq_x1d.fits.gz
298,lbui07dpq,G140L,1280,FUVA,3,1,12715,WD0947+857,2012-03-05,250.016,/grp/hst/cos2/cosmo/12715/lbui07dpq_x1d.fits.gz
299,lbui07dkq,G140L,1105,FUVA,3,1,12715,WD0947+857,2012-03-05,250.048,/grp/hst/cos2/cosmo/12715/lbui07dkq_x1d.fits.gz
300,lbui07e2q,G130M,1327,FUVA,3,1,12715,WD0947+857,2012-03-05,481.024,/grp/hst/cos2/cosmo/12715/lbui07e2q_x1d.fits.gz
301,lbui07dwq,G130M,1291,FUVA,3,1,12715,WD0947+857,2012-03-05,416.0,/grp/hst/cos2/cosmo/12715/lbui07dwq_x1d.fits.gz
302,lbui07dwq,G130M,1291,FUVB,3,1,12715,WD0947+857,2012-03-05,416.0,/grp/hst/cos2/cosmo/12715/lbui07dwq_x1d.fits.gz
303,lbui26e7q,G160M,1577,FUVA,3,1,12715,WD1057+719,2012-03-05,463.04,/grp/hst/cos2/cosmo/12715/lbui26e7q_x1d.fits.gz
304,lbui07e2q,G130M,1327,FUVB,3,1,12715,WD0947+857,2012-03-05,481.024,/grp/hst/cos2/cosmo/12715/lbui07e2q_x1d.fits.gz
305,lbui26edq,G160M,1623,FUVA,3,1,12715,WD1057+719,2012-03-05,700.192,/grp/hst/cos2/cosmo/12715/lbui26edq_x1d.fits.gz
306,lbui26e7q,G160M,1577,FUVB,3,1,12715,WD1057+719,2012-03-05,463.04,/grp/hst/cos2/cosmo/12715/lbui26e7q_x1d.fits.gz
307,lbui27g6q,G160M,1623,FUVB,3,1,12715,WD1057+719,2012-03-19,700.192,/grp/hst/cos2/cosmo/12715/lbui27g6q_x1d.fits.gz
308,lbui27g1q,G160M,1577,FUVA,3,1,12715,WD1057+719,2012-03-19,463.008,/grp/hst/cos2/cosmo/12715/lbui27g1q_x1d.fits.gz
309,lbui08coq,G140L,1280,FUVA,3,1,12715,WD0947+857,2012-03-19,250.016,/grp/hst/cos2/cosmo/12715/lbui08coq_x1d.fits.gz
310,lbui08cxq,G130M,1327,FUVB,3,1,12715,WD0947+857,2012-03-19,481.024,/grp/hst/cos2/cosmo/12715/lbui08cxq_x1d.fits.gz
311,lbui08cxq,G130M,1327,FUVA,3,1,12715,WD0947+857,2012-03-19,481.024,/grp/hst/cos2/cosmo/12715/lbui08cxq_x1d.fits.gz
312,lbui08c6q,G140L,1105,FUVA,3,1,12715,WD0947+857,2012-03-19,250.016,/grp/hst/cos2/cosmo/12715/lbui08c6q_x1d.fits.gz
313,lbui08cvq,G130M,1291,FUVA,3,1,12715,WD0947+857,2012-03-19,416.0,/grp/hst/cos2/cosmo/12715/lbui08cvq_x1d.fits.gz
314,lbui08cvq,G130M,1291,FUVB,3,1,12715,WD0947+857,2012-03-19,416.0,/grp/hst/cos2/cosmo/12715/lbui08cvq_x1d.fits.gz
315,lbui08coq,G140L,1280,FUVB,3,1,12715,WD0947+857,2012-03-19,250.016,/grp/hst/cos2/cosmo/12715/lbui08coq_x1d.fits.gz
316,lbui27g6q,G160M,1623,FUVA,3,1,12715,WD1057+719,2012-03-19,700.192,/grp/hst/cos2/cosmo/12715/lbui27g6q_x1d.fits.gz
317,lbui27g1q,G160M,1577,FUVB,3,1,12715,WD1057+719,2012-03-19,463.008,/grp/hst/cos2/cosmo/12715/lbui27g1q_x1d.fits.gz
318,lbui28c0q,G160M,1577,FUVB,3,1,12715,WD1057+719,2012-04-02,463.008,/grp/hst/cos2/cosmo/12715/lbui28c0q_x1d.fits.gz
319,lbui09bgq,G140L,1105,FUVA,3,1,12715,WD0947+857,2012-04-02,250.016,/grp/hst/cos2/cosmo/12715/lbui09bgq_x1d.fits.gz
320,lbui09bsq,G130M,1327,FUVA,3,1,12715,WD0947+857,2012-04-02,480.992,/grp/hst/cos2/cosmo/12715/lbui09bsq_x1d.fits.gz
321,lbui28c0q,G160M,1577,FUVA,3,1,12715,WD1057+719,2012-04-02,463.008,/grp/hst/cos2/cosmo/12715/lbui28c0q_x1d.fits.gz
322,lbui28c4q,G160M,1623,FUVB,3,1,12715,WD1057+719,2012-04-02,700.224,/grp/hst/cos2/cosmo/12715/lbui28c4q_x1d.fits.gz
323,lbui09bsq,G130M,1327,FUVB,3,1,12715,WD0947+857,2012-04-02,480.992,/grp/hst/cos2/cosmo/12715/lbui09bsq_x1d.fits.gz
324,lbui09bjq,G140L,1280,FUVB,3,1,12715,WD0947+857,2012-04-02,250.016,/grp/hst/cos2/cosmo/12715/lbui09bjq_x1d.fits.gz
325,lbui09bqq,G130M,1291,FUVA,3,1,12715,WD0947+857,2012-04-02,416.032,/grp/hst/cos2/cosmo/12715/lbui09bqq_x1d.fits.gz
326,lbui28c4q,G160M,1623,FUVA,3,1,12715,WD1057+719,2012-04-02,700.224,/grp/hst/cos2/cosmo/12715/lbui28c4q_x1d.fits.gz
327,lbui09bqq,G130M,1291,FUVB,3,1,12715,WD0947+857,2012-04-02,416.032,/grp/hst/cos2/cosmo/12715/lbui09bqq_x1d.fits.gz
328,lbui09bjq,G140L,1280,FUVA,3,1,12715,WD0947+857,2012-04-02,250.016,/grp/hst/cos2/cosmo/12715/lbui09bjq_x1d.fits.gz
329,lbui29gqq,G160M,1623,FUVA,3,1,12715,WD1057+719,2012-04-16,700.224,/grp/hst/cos2/cosmo/12715/lbui29gqq_x1d.fits.gz
330,lbui29gmq,G160M,1577,FUVA,3,1,12715,WD1057+719,2012-04-16,463.04,/grp/hst/cos2/cosmo/12715/lbui29gmq_x1d.fits.gz
